zeta_deg,phi_deg,pDC,FDK,FaK,Fwk,FKx,FKy,FK,MKx,MKy,MK,FSKx,FSKy,FAKz,FAKy,Fwky,Fwkz,FAK_inclined
10,327,78016,-6.565469973475243,192.61136523165632,907.1328784347189,42.4754548886475,958.7579564999071,959.6983814823673,8.279450268896769,0.424754548886475,8.290338544470577,0.0,45.68173707378986,183.2194400663539,32.30653067399574,893.351491694792,157.52197124194598,186.04589525818108
10,328,77370,-6.758396356429437,194.9279349138796,907.8916023075099,41.79922302858549,960.991428746845,961.9000473909417,8.272059489473788,0.41799223028585486,8.282613458442492,0.0,46.20317676855497,185.31082045210653,32.6752974629284,894.0986888471119,157.65372225980852,188.16953855745015
10,329,76769,-6.937883595060197,197.1841449801332,908.6294255413079,41.073777720046905,963.1835484102087,964.058920992009,8.26467057366009,0.41073777720046906,8.27487070670851,0.0,46.71309560366258,187.35599319360696,33.03591659746443,894.8253028881088,157.7818439197979,190.246261385073
10,330,76021,-7.161272038480843,199.37901711400275,909.3461233880089,40.28771757641403,965.3114862474417,966.1518336518136,8.257507387207724,0.40287717576414034,8.267329572996461,0.0,47.19717400521705,189.29752561689816,33.37826114761095,895.5311124841071,157.90629719481532,192.21774507552192
10,331,75341,-7.364352441590521,201.51159703606095,910.0414775345059,39.45587161734327,967.3961792622122,968.2004614005358,8.250356260151209,0.3945587161734327,8.259785408830224,0.0,47.670943606993504,191.197711702592,33.71331522288558,896.2159026386665,158.02704417518768,194.14724459447044
10,332,74755,-7.539359965446803,203.58095514263127,910.7152761691897,38.58039768953492,969.4386397363669,970.2060210593315,8.243202897797772,0.3858039768953492,8.252226288878042,0.0,48.136082733686045,193.06328284337195,34.04226574943616,896.8794647580721,158.14404808021496,196.04159517718446
10,333,74202,-7.704512116799232,205.58618713009076,911.367314046469,37.6583705230247,971.4303103235682,972.1599666134136,8.236128831061809,0.37658370523024703,8.244733677256804,0.0,48.58789621310291,194.8754077321316,34.36179225973782,897.5215967148745,158.25727326937434,197.88167501329153
10,334,73666,-7.864587258073919,207.526414604104,911.9973925492899,36.68987097539746,973.3674863173649,974.0587302888757,8.229167195015528,0.3668987097539746,8.237342252616365,0.0,49.024995084338975,196.62851555095529,34.6709124682874,898.1421029094588,158.36668525317629,199.66182734603007
10,335,73138,-8.022273218135552,209.4007856731971,912.605319749637,35.6755411348183,975.2472391861689,975.8995449202273,8.222343494730863,0.35675541134818306,8.230079402342918,0.0,49.44651020393052,198.31912035581013,34.96901170909867,898.7407943296276,158.47225070367074,201.37851245506155
10,336,72599,-8.183244302365134,211.208475526093,913.1909104669955,34.61565032686738,977.065512194928,977.6785046058285,8.215694650214209,0.3461565032686738,8.222983820385004,0.0,49.85084577779684,199.94082176622342,35.25496142240751,899.3174886081744,158.5739374645987,203.02523122372787
10,337,72048,-8.3477991584143,212.94868699224656,913.7539863247606,33.51156477170013,978.820309228301,979.3938037026958,8.209237109285697,0.3351156477170013,8.216074270222865,0.0,50.23773273857328,201.49254061193918,35.528571321380994,899.8720100784353,158.67171456118785,204.60088783383227
10,338,71501,-8.511159423856938,214.62065108502986,914.2943758045711,32.365520126178964,980.511663196085,981.045691370484,8.20296716459513,0.32365520126178965,8.209349730199687,0.0,50.608155548995676,202.9782253573281,35.79053762682005,900.404189827799,158.76555220958733,206.1094916611729
10,339,70932,-8.681089937635479,216.22362752703728,914.8119142985566,31.177799923313373,982.134811390593,982.6295553021463,8.196929201077234,0.3117779992331337,8.202856444451436,0.0,50.96002586151815,204.38950009787052,36.03938344077001,900.9138657491582,158.8554218259404,207.5425375894018
10,340,70336,-8.859083938008078,217.7569052569963,915.3064441594784,29.949858621819082,983.6874428695962,984.1432717296766,8.191143223109837,0.2994985862181908,8.196616784054559,0.0,51.292802432102704,205.72419402229852,36.27472599063434,901.4008825902899,158.94129603509134,208.89782131898824
10,341,69727,-9.040960357851894,219.21980291778516,915.7778147487503,28.68402518614815,985.1695499622856,985.5870410439517,8.185606340400081,0.28684025186148154,8.190630530678696,0.0,51.60734458006884,206.98575367215452,36.497172994677065,901.8650920011469,159.0231486789242,210.17884255993326
10,342,69072,-9.236574569670774,220.6116693250799,916.2258824823244,27.380751315608563,986.5756401385834,986.9555204047763,8.180370650195073,0.27380751315608565,8.184951712064871,0.0,51.90107252387452,208.16383210881702,36.70490000845152,902.3063525790453,159.1009548243307,211.37509475540912
10,343,68445,-9.423826647243963,221.93188391616866,916.6505108744287,26.044733770826426,987.9130155637686,988.2562696373305,8.17536044259709,0.2604473377082643,8.17950800366994,0.0,52.17926030966284,209.27958237599935,36.90163688428844,902.7245299117387,159.17469077080526,212.5080572689247
10,344,67726,-9.638554308767285,223.17985717849163,917.0515705791414,24.673408247086346,989.165896918033,989.4735715016263,8.170730963186882,0.24673408247086348,8.174455466894022,0.0,52.43296358972112,210.2971306544326,37.08105809994967,903.1194966183606,159.24433405766425,213.54130286972435
10,345,66988,-9.858956275671611,224.35503105748433,917.4289394297912,23.27152056707878,990.3416295139479,990.6150144318658,8.166406352625035,0.23271520567078782,8.169721481369173,0.0,52.6673984284631,211.23739743581552,37.24685250257139,903.4911323882258,159.30986347088785,214.49607478181272
10,346,66318,-10.05905020226497,225.4568793433225,917.7825024761705,21.843673689106907,991.4495139681272,991.6901153222573,8.162291340668302,0.21843673689106907,8.165213685995754,0.0,52.88881532931437,212.12545212011236,37.40344050375746,903.8393240174787,159.371259049582,215.3978291410575
10,347,65570,-10.282438645685618,226.48490803618563,918.1121520195505,20.38721319473614,992.4706875404634,992.6800612931075,8.158572433466894,0.20387213194736142,8.161119285876826,0.0,53.08638681705404,212.91786807614898,37.54316481675061,904.1639654435763,159.42850209205866,216.2024693905
10,348,64727,-10.534198616011292,227.4386556896789,918.4177876454869,18.904124460903525,993.4018709096898,993.5817243933714,8.155280446455006,0.18904124460903526,8.157471161609747,0.0,53.25875297824777,213.60919098905154,37.6650636986773,904.4649577775951,159.4815751615326,216.90445707366763
10,349,63729,-10.832248972339908,228.31769373207362,918.6993162544073,17.395552360058897,994.2345680883177,994.3867364479854,8.152498505803921,0.17395552360058897,8.154354199525939,0.0,53.401408781973785,214.18135216669407,37.765951151609606,904.7422093343548,159.53046209143275,217.48544475973372
10,350,62443,-11.216309852338505,229.12162676504792,918.9566520899701,15.861608950503292,994.9512901312197,995.0777157449951,8.150399811894701,0.15861608950503292,8.151943090919064,0.0,53.50450425349829,214.59484551821845,37.83886118582692,904.9956356603449,159.57514799032663,217.90531691270942
10,351,61019,-11.641584108262302,229.8500928396325,919.1897167651869,14.309132463133908,995.569466322249,995.6722922453025,8.148808527966542,0.14309132463133908,8.150064757573709,0.0,53.57895001820472,214.89343117188548,37.891509892620896,905.2251595594516,159.61561924645653,218.20850873137022
10,352,60824,-11.699820400330518,230.5027637090874,919.3984392862999,12.764906710416518,996.2577418328283,996.3395159307754,8.146036804001156,0.12764906710416518,8.147036878305752,0.0,53.72490757364588,215.4788349523544,37.9947323737263,905.4307111164719,159.65186353188585,218.80294330875688
10,353,62298,-11.259613761825127,231.07934505845853,919.5827560744073,11.229756138640024,997.0712520131692,997.1344889301754,8.141532034236516,0.11229756138640024,8.142306467260534,0.0,53.974569848954374,216.48017564598487,38.17129575489468,905.6122277184104,159.68386980625414,219.8197312966334
10,354,64387,-10.63573881756613,231.5795767105872,919.7426109848298,9.681120832375342,997.8793659981374,997.9263265318816,8.13659942148966,0.09681120832375342,8.137175342576992,0.0,54.250583151520566,217.5872045373196,38.36649481686077,905.7696540735516,159.7116283201401,220.94383789302105
10,355,65927,-10.175821434053036,232.00323280836784,919.8779553242132,8.104391287073849,998.5365585215999,998.5694466897605,8.132693259350054,0.08104391287073849,8.133097058715775,0.0,54.46753591686818,218.4573545520537,38.51992574172226,905.9029422283027,159.73513061803158,221.8274113743148
10,356,64447,-10.617819958468218,232.35012197307196,919.9887478653607,6.48369632546113,998.7332288420893,998.754274439607,8.13290874321512,0.0648369632546113,8.133167184883698,0.0,54.44418275039521,218.3636901172262,38.50341017472937,906.0120515818006,159.7543695409009,221.73230201460376
10,357,57512,-12.688941422535303,232.6200874385826,920.074954859791,4.824986275624292,998.1631715398784,998.1748331385182,8.140307262566807,0.04824986275624293,8.140450256481756,0.0,54.00192663589855,216.58989772546337,38.19064271788618,906.0969488982795,159.7693392283859,219.9311460160473
10,358,45083,-16.400833084667937,232.81300716140427,920.1365500480183,3.165993605061909,996.8198030838382,996.8248308181379,8.154954135505498,0.03165993605061909,8.15501559187651,0.0,53.137877737219185,213.12438687699753,37.579579653363766,906.157608317194,159.7800351205746,216.41217407673633
10,359,32183,-20.253387790719184,232.92879390634056,920.1735146675518,1.5559003218621965,995.331481101869,995.3326971913722,8.170565416203265,0.015559003218621966,8.170580230500034,0.0,52.220351170623736,209.4443888176839,36.930696706551984,906.1940113610978,159.78645395939475,212.67540611562137
15,0,29759,-20.97730969827486,237.52144404251078,920.1858374586101,0.0,997.0278457642426,997.0278457642426,7.8063468500917,0.0,7.8063468500917,0.0,52.15083430400918,209.16557189450708,56.045746073527106,888.8312653867063,238.16161976790082,216.5441343442359
15,1,37992,-18.518543582389594,237.48043551966472,920.1671115557488,-1.9093738306419599,998.2011310497659,998.2029571872931,7.794252240572578,-0.0190937383064196,7.794275627697109,0.0,52.73310856419029,211.50094639533017,56.671507785046884,888.8131775535119,238.15677314760356,218.96189193727514
15,2,121702,6.4812513357150525,237.35743127530506,920.1109395512563,-4.251957136375864,1010.5190410690179,1010.5279865013819,7.6699879805829845,-0.04251957136375865,7.670105836051834,0.0,58.72424470080635,235.53008098228747,63.11009499244086,888.7589195636582,238.1422347630393,243.83868261102012
15,3,311893,63.28134684723388,237.15249526471058,920.0173385556693,-7.856265033506011,1038.5749749040021,1038.6046887036114,7.387620409853065,-0.07856265033506012,7.388038129984525,0.0,72.35419036744703,290.19680718717945,77.75800013189495,888.6685079446544,238.11800904274088,300.43384211194444
15,4,576200,142.2160117071011,236.86573402250872,919.8863370807579,-13.212484810071615,1077.4893059274655,1077.5703105333348,6.995946345460455,-0.13212484810071615,6.997193883554116,0.0,91.2951503816416,366.1648484749758,98.11357544553418,888.5419702367556,238.08410336609728,379.0817457296098
15,5,897934,238.30111525723228,236.49729657648376,919.7179750308402,-20.676278654238924,1124.710291428992,1124.900328093683,6.52048398540154,-0.20676278654238925,6.523761357819332,0.0,114.34682069930628,458.6200482712195,122.88687156699577,888.379344984573,238.04052806110607,474.79841183371605
15,6,1302380,359.08796336913946,236.04737432703706,919.5123036906278,-31.08260537199754,1183.9119174212958,1184.3198708832342,5.924494460293731,-0.3108260537199754,5.932642534800343,0.0,143.32784620854824,574.856592818003,154.03235980929063,888.1806817253345,237.98729640122735,595.1353376961765
15,7,1769840,498.6937946009779,235.51620089242724,919.2693857096032,-44.707653316120215,1252.060657562063,1252.8585971608209,5.238314243855225,-0.44707653316120216,5.257358038395329,0.0,176.82152386753447,709.1923965666605,190.02752993832917,887.9460409737927,237.92442460134032,734.2099954934051
15,8,2314600,661.3850893039607,234.90405191995498,918.9892950829366,-62.32618571949594,1331.1493489839904,1332.607647706872,4.442016394235974,-0.6232618571949594,4.485528395774045,0.0,215.85542658082775,865.7488293306303,231.97669966733224,887.675494203794,237.8519318128043,896.2891412239157
15,9,2923430,843.210739046998,234.2112448632935,918.6721171289461,-84.21421110790851,1419.0767267662263,1421.5733501307889,3.5566152088678367,-0.8421421110790851,3.6549576029282123,0.0,259.47807604467727,1040.7097200705557,278.8573290481251,887.369123826505,237.7698401176249,1077.4219839102916
15,10,3606170,1047.1094367221476,233.43813872620152,918.3179484631091,-111.10486059718683,1517.1339991412965,1521.196851626634,2.5692004718932493,-1.1110486059718683,2.799146310861318,0.0,308.39729105497787,1236.9139749174096,331.43010068588984,887.0270231653108,237.67817452172775,1280.547575448349
15,11,4358030,1271.6506600780926,232.58513377289097,917.9268969686324,-143.41080519560018,1624.4339302299475,1630.7520512724072,1.4886466262482596,-1.4341080519560019,2.0670594288808832,0.0,362.2686519625439,1452.9802021091039,389.3248717735438,886.6492964273867,237.57696294734137,1504.2357938509836
15,12,5194760,1521.5381096280353,231.65267120535725,917.4990817635891,-182.12736282205603,1743.077933564508,1752.566991235437,0.2939418377940459,-1.8212736282205604,1.8448413028923178,0.0,422.22506830507683,1693.4522536188717,453.7591637778414,886.2360586719562,237.46623622449172,1753.1907808333926
15,13,6098590,1791.464816602477,230.64123280801567,917.034633164635,-227.27887554977448,1870.240401953522,1883.9996943658036,-0.9866553040303643,-2.272788755497745,2.477712133418295,0.0,486.9885663137024,1953.2044566209538,523.3595568044543,885.7874357752427,237.34602808161122,2022.1060494104927
15,14,7068990,2081.272497746053,229.55134056002052,916.5336926473128,-279.32456199189664,2005.6131918974768,2024.970737182429,-2.3500606311322354,-2.7932456199189666,3.6503432801853215,0.0,556.5211519684018,2232.08442542427,598.0852192305197,885.3035643921266,237.21637513526474,2310.8238383060734
15,15,8106420,2391.098530978514,228.38355621567882,915.9964128029565,-338.7495867837726,2149.0152608345206,2175.550016397196,-3.7944607700548403,-3.387495867837726,5.086556869838658,0.0,630.856045606025,2530.225399522464,677.971852470759,884.7845919145183,237.0773168789956,2619.482087194193
15,16,9211340,2721.0802942196106,227.13848085340456,915.4229572922117,-406.03632957215854,2300.2476369005553,2335.809215667885,-5.317862840476314,-4.060363295721586,6.690755957540364,0.0,710.0264770339386,2847.760656393347,763.0551681177211,884.2306764264621,236.92889567129583,2948.218775073015
15,17,10422100,3082.670924909425,225.81675439369056,914.8135007951819,-483.3168899852188,2464.5003018217453,2511.445192279628,-6.972163285097826,-4.833168899852188,8.483547753656163,0.0,796.7908864523138,3195.7536953980643,856.2996218906873,883.6419866559813,236.77115672270307,3308.487679303116
15,18,12055900,3570.60145814559,224.4190550866108,914.1682289582203,-585.9541067270909,2686.4000097378826,2749.561279097092,-9.203626058905161,-5.859541067270909,10.91058908360096,0.0,913.9637356847969,3665.708325027778,982.2235853792364,883.0187019236831,236.60414808202913,3795.0205132322008
15,19,14575100,4322.954622136622,222.94609896939437,913.4873383373791,-739.4843292342621,3029.9794449210876,3118.9120715126533,-12.652574207448188,-7.394843292342621,14.655079030605322,0.0,1094.7999860943185,4391.0029102624,1176.5656837675194,882.3610120881347,236.42792062172376,4545.900721106016
15,20,18193200,5403.491690505925,221.39863929464676,912.7710363385374,-961.2422570810683,3522.6605134438614,3651.4550209163026,-17.59322278467799,-9.612422570810683,20.04794641930049,0.0,1354.655596910938,5433.226839598008,1455.828743965387,881.669117488031,236.2425280223785,5624.8903298005725
15,21,22675800,6742.209653710989,219.7774659298232,912.0195411542232,-1246.606789433536,4128.464944007524,4312.568988591468,-23.665784862451837,-12.46606789433536,26.74831250568965,0.0,1676.6717685636477,6724.763161152902,1801.8948583214838,880.9432288811701,236.04802675637518,6961.987119640812
15,22,27498300,8182.437953705728,218.08340472858836,911.2330816971494,-1572.3483455364565,4771.8822864084,5024.255156244505,-30.11515151647894,-15.723483455364565,33.97278738684253,0.0,2023.1173601524042,8114.280534404634,2174.2149163533,880.1835673802531,235.84447607068347,8400.521358434316
15,23,31581900,9401.995503909673,216.3173168747281,910.4118975304852,-1877.7770202953202,5303.15580013774,5625.789542676096,-35.443750713666745,-18.777770202953203,40.110648442121565,0.0,2316.4009485635206,9290.576758922913,2489.4025397727514,879.3903643855325,235.63193796881416,9618.312820784402
15,24,32528600,9684.725235709573,214.48009819930442,909.5562387948827,-2011.7811900151623,5397.098395337164,5759.85543615895,-36.39970672308516,-20.117811900151622,41.589241459498794,0.0,2384.0489546088124,9561.898091761086,2562.1028717960758,878.5638615143242,235.41047719193188,9899.205333908878
15,25,32571000,9697.387896138765,212.5726784717752,908.6663661322818,-2092.605183243198,5365.310607886621,5758.954277647723,-36.099019868318024,-20.92605183243198,41.72575800086619,0.0,2386.6391645788517,9572.286856522776,2564.886532924328,877.7043105274095,235.1801611991347,9909.96057461054
15,26,32483700,9671.315956151302,210.59602066582494,907.7425506065163,-2164.4624366315525,5314.617622032102,5738.471757184412,-35.609936755274106,-21.644624366315526,41.67202130534973,0.0,2379.8841546571393,9545.193991522925,2557.6270216269722,876.8119732523456,234.94106014690516,9881.911976817128
15,27,32414500,9650.649538658376,208.55112020068012,906.7850736207438,-2236.431399390589,5265.1308807892665,5720.422064500215,-35.133566377818454,-22.36431399390589,41.64768933377445,0.0,2374.4145344190115,9523.256542958161,2551.748900000044,875.8871215037105,234.69324686773987,9859.200658859056
15,28,32405700,9648.021439324015,206.43900415870718,905.7942268317298,-2311.5817237032056,5222.382961579818,5711.102683611797,-34.72522887579205,-23.115817237032058,41.7154950469488,0.0,2373.272937176467,9518.677846503986,2550.522041982761,874.9300370003064,234.4367968479644,9854.460443482722
15,29,32406900,9648.379816505972,204.26073048011511,904.7703120610049,-2386.662329921238,5179.59383016462,5703.01230250685,-34.31711807605931,-23.866623299212378,41.80048206364017,0.0,2372.83464721339,9516.919961476715,2550.051018109317,873.9410112793444,234.171788204739,9852.640546986087
15,30,32379400,9640.167006086096,202.01738713560783,903.7136412029271,-2458.8306167160117,5131.73990096569,5690.395628852479,-33.8589920975041,-24.588306167160116,41.845144832212604,0.0,2370.3164670554506,9506.820092512045,2547.3447663765737,872.92034560764,233.89830166226363,9842.184393221703
15,31,32364000,9635.567832250965,199.71009127785365,902.6245361296759,-2531.005467294315,5084.1688198247575,5679.327536245112,-33.404321180450694,-25.310054672943153,41.90999333183051,0.0,2368.6531656796365,9500.148955067205,2545.5572404856316,871.8683508898442,233.61642052718844,9835.277923528818
15,32,32356900,9633.447433924379,197.33998837266142,901.503328593207,-2602.945790692119,5036.369373640397,5669.245386912157,-32.947986784929185,-26.029457906921188,41.98931426098848,0.0,2367.571707683143,9495.81146395445,2544.3950132447912,870.7853475737389,233.32623066323782,9830.78742229704
15,33,32355400,9632.999462446931,194.90825131077008,900.3503601241974,-2674.4651608133936,4987.986863631904,5659.750599467176,-32.486435325266534,-26.744651608133935,42.07903123627238,0.0,2366.8781806876705,9493.029879104115,2543.649689830466,869.6716655526257,233.02782046505544,9827.9077137577
15,34,32357100,9633.507163454706,192.4160795011808,899.1659819280121,-2745.3778733339004,4938.717722888191,5650.489572927401,-32.01662434758518,-27.453778733339004,42.175516610392826,0.0,2366.400255906748,9491.113027505127,2543.1360709925066,868.5276440648365,232.7212808312785,9825.923242955887
15,35,32359200,9634.134323523132,189.8646979469763,897.9505547777225,-2815.4428912107687,4888.222784769314,5641.049606873451,-31.53515521588517,-28.154428912107687,42.27455359736983,0.0,2365.9368411106234,9489.254372276513,2542.6380458249914,867.3536315903989,232.40670513684887,9823.999021470108
15,36,32365400,9635.985938963251,187.25535630459058,896.7044489042129,-2884.9653934290236,4836.9641944456,5631.984369618922,-31.046642229558284,-28.849653934290238,42.38155879458069,0.0,2365.754356123247,9488.522464968488,2542.441931852872,866.1499857448855,232.08418920457046,9823.241295267842
15,37,32372700,9638.166066820164,184.5893279275059,895.4280438834037,-2953.6801535044747,4784.583025601572,5622.851694476826,-30.547488792606103,-29.53680153504475,42.49201944430292,0.0,2365.637335555627,9488.053121107047,2542.316171544226,864.9170731704809,231.7538312759206,9822.75539474767
15,38,32380500,9640.495518502892,181.86790889537107,894.1217285206291,-3021.517321535852,4731.021081650556,5613.566370798798,-30.037105428019586,-30.21517321535852,42.604980869941514,0.0,2365.5429371349383,9487.674509721191,2542.2147229291413,863.6552694242987,231.4157319811245,9822.363427398263
15,39,32389300,9643.123617837253,179.09241702954577,892.7859007322031,-3088.505623581516,4676.351771367314,5604.206712503105,-29.516218536393467,-30.88505623581516,42.7211172065713,0.0,2365.507440244158,9487.532139468449,2542.1765749348924,862.3649588639834,231.0699943085027,9822.216034866799
15,40,32398000,9645.72185240645,176.2641908960901,891.4209674242105,-3154.52461088506,4620.462572479754,5594.613472293307,-28.983695034184922,-31.545246108850602,42.838733990427286,0.0,2365.45205083361,9487.309984676704,2542.1170487378495,861.0465345306312,230.71672357309942,9821.98604330254
15,41,32406700,9648.320086975647,173.3845887972284,890.0273443685594,-3219.5627856634674,4563.383711720785,5584.805764861269,-28.439829156626537,-32.19562785663467,42.9579135380318,0.0,2365.384288428211,9487.03820451312,2542.0442254624986,859.7003980290659,230.35602738460292,9821.704675772875
15,42,32415200,9650.858592014518,170.45498775232636,888.6054560763326,-3283.5798612346534,4505.1118467338165,5574.758241994639,-27.88457927922805,-32.83579861234654,43.078294210543355,0.0,2365.290099855202,9486.660434780337,2541.943002367674,858.326959405506,229.98801561456634,9821.313579766844
15,43,32423200,9653.247773227573,167.47678246942965,887.1557356684783,-3346.5242114719717,4445.634488745228,5564.430815949565,-27.317812146999053,-33.465242114719715,43.19936678118719,0.0,2365.148243800036,9486.091481218971,2541.7905517203753,856.9266370226612,229.61280036293985,9820.724555697003
15,44,32430400,9655.398036319322,164.45138430841877,885.6786247438766,-3408.342359607171,4384.941690581999,5553.783509473222,-26.7394197571741,-34.08342359607171,43.32062249067539,0.0,2364.937482958469,9485.24616565408,2541.5640500974137,855.4998574322947,229.23049592392394,9819.849420627741
15,45,32436900,9657.33924605493,161.38022023684186,884.174573244824,-3469.0212852683317,4323.068340513622,5542.835786345826,-26.149742300230407,-34.69021285268332,43.44214417052794,0.0,2364.665353392251,9484.15471357844,2541.2715963951687,854.0470552452911,228.84121875115414,9818.719466291772
15,46,32442500,9659.011672904067,158.26473177949254,882.6440393199773,-3528.517041971983,4260.017972147075,5531.562675998781,-25.548806261485353,-35.28517041971983,43.56357139785012,0.0,2364.3178174636137,9482.760823102142,2540.898104567707,852.56867299927,228.44508742222828,9817.27640468356
15,47,32447000,9660.355587336411,155.1063739628016,881.0874891847967,-3586.7847844652906,4195.79608326669,5519.939298799201,-24.936657612191194,-35.86784784465291,43.684544199005046,0.0,2363.8808407864212,9481.00820537686,2540.4284920635773,851.0651610237853,228.04222260258666,9815.461961299212
15,48,32450400,9661.37098935196,151.90661425511647,879.5053969795318,-3643.801022066668,4130.43015418858,5507.970510727558,-24.313561995822816,-36.438010220666676,43.80499841075364,0.0,2363.354776774537,9478.898277868175,2539.8631386915367,849.5369773031493,227.63274700875587,9813.277603607077
15,49,32452500,9661.998149420388,148.66693150394156,877.8982446247944,-3699.520374102288,4063.9285848249715,5495.631587084002,-23.67959410151117,-36.99520374102288,43.92457486023189,0.0,2362.7255967787078,9476.374774737142,2539.186968065479,847.9845873369271,227.21678537096844,9810.66508092433
15,50,32454800,9662.685039019141,145.3888148712141,876.2665216747607,-3754.091075383653,3996.464900758483,5483.14977957649,-23.03647972762201,-37.54091075383653,44.04542403551882,0.0,2362.1015454641706,9473.871841623248,2538.5163091589025,846.4084639981411,226.79446439516886,9808.073853890355
15,51,32454000,9662.446120897835,142.07376276768733,874.6107251680482,-3807.1153603713324,3927.750318749389,5470.041127232159,-22.381321439709325,-38.07115360371333,44.16261185782751,0.0,2361.2456344376365,9470.438969997222,2537.5964739789883,844.8090873892282,226.36591272441746,9804.519883665524
15,52,32451900,9661.818960829409,138.72328178749206,872.931359476313,-3858.774142346653,3857.991718047024,5456.57749676137,-21.71617828655429,-38.58774142346653,44.278732903480055,0.0,2360.2876897679475,9466.596863780649,2536.5669847210233,843.1869446957974,225.9312608997046,9800.5422426169
15,53,32450300,9661.341124586797,135.33888564394272,871.2289361506129,-3909.260847877413,3787.381874864535,5443.0305752218255,-21.042968147880813,-39.09260847877413,44.39637987660086,0.0,2359.3575392384755,9462.866233771727,2535.5673654228735,841.5425300382267,225.49064132018663,9796.68001023074
15,54,32447500,9660.504911162228,131.92209410764943,869.5039737655846,-3958.358256853752,3715.7919590065694,5429.153706814733,-20.36039270364268,-39.58358256853752,44.51298237600772,0.0,2358.3332780287237,9458.758146440694,2534.4666067400867,839.8763443211508,225.04418820285585,9792.427005269878
15,55,32442600,9659.04153766923,128.47443194799212,867.7569977614809,-4005.93698782665,3643.1761715501984,5414.81890439457,-19.66798381388439,-40.0593698782665,44.627152075244325,0.0,2357.150541736382,9454.014450269968,2533.195537182002,838.1888950808797,224.5920375416567,9787.515969617223
15,56,32435700,9656.980868872972,124.99742787900371,865.988540284116,-4051.986773176547,3569.5802849712413,5400.046316547021,-18.96618892309644,-40.51986773176547,44.738976332347555,0.0,2355.8168909270453,9448.665469031885,2531.7622819789285,836.4806963307989,224.1343270660607,9781.978296751975
15,57,32426400,9654.203445712796,121.49261351070278,864.1991400227689,-4096.436273627835,3495.0090895484263,5384.782138575341,-18.255045527388354,-40.96436273627835,44.84780598419963,0.0,2354.3039248548025,9442.597293556248,2530.136319260701,834.7522684047954,223.67119619911267,9775.6960592235
15,58,32407900,9648.678464157605,117.96152230690515,862.3893420460932,-4138.402934406485,3418.9652973609973,5368.02594554674,-17.5295702176348,-41.38402934406485,44.943561460629816,0.0,2352.122929505613,9433.849798993588,2527.7924351568404,833.0041377987586,223.202786014961,9766.63998646451
15,59,32367600,9636.642963796841,114.40568855053338,860.559697636085,-4176.226348685922,3340.5667860808376,5347.920433937383,-16.78093112060425,-41.76226348685922,45.007624918677045,0.0,2348.368031758863,9418.789726703544,2523.7571009487697,831.2368370102063,222.7292391958855,9751.048652347376
15,60,32305000,9617.947620804685,110.82664631743015,858.7107641201557,-4209.745768126306,3259.94875682369,5324.399058050933,-16.01046948071533,-42.09745768126306,45.03921709153758,0.0,2343.0036390606997,9397.274322749754,2517.992065834522,829.4509043760786,222.2506999888346,9728.774267122115
15,61,32225500,9594.20513249995,107.22592845966965,856.8431047013648,-4239.573523020654,3177.6808620186093,5298.267577042244,-15.223870942010963,-42.39573523020654,45.04624970148771,0.0,2336.418510268184,9370.862813743854,2510.9151233255034,827.6468839087565,221.76731416148644,9701.43106095962
15,62,32142600,9569.447242179667,103.60506559934639,854.957288286864,-4267.42182245771,3094.853757009132,5271.528126460279,-14.432031067484315,-42.674218224577096,45.048556267783546,0.0,2329.5839882463424,9343.451043128822,2503.5701615260987,825.8253251303503,221.27922895784667,9673.052307779013
15,63,32074200,9549.019742808046,99.96558513380363,853.0538893146015,-4295.657437101778,3012.73356941868,5246.8310795403,-13.6476000360806,-42.95657437101778,45.07243357571908,0.0,2323.7878807623574,9320.204125743328,2497.3411687861426,823.98678290531,220.7865930533966,9648.98532794185
15,64,32071700,9548.273123678968,96.30901025324965,851.133487578343,-4331.224683491913,2934.611243811272,5231.773161289885,-12.90347609268457,-43.31224683491914,45.19347763962677,0.0,2322.72744916997,9315.950966931263,2496.2015383171683,822.1318172714074,220.28955650980492,9644.582133932217
15,65,32090500,9553.887699529647,92.63685897169046,849.1966680510604,-4368.312470109113,2857.2385512950023,5219.7668506856835,-12.167165647567137,-43.68312470109113,45.345951346800696,0.0,2323.195247857563,9317.827204988194,2496.704274789332,820.2609932691443,219.78827072921774,9646.524558501338
15,66,32112300,9560.398218335222,88.95064317208988,847.2440207067443,-4404.486480371681,2779.3786058847395,5208.113534728935,-11.426288443454707,-44.04486480371681,45.50285906589518,0.0,2323.8754314078346,9320.55527220293,2497.435258196418,818.3748807696345,219.28288840813988,9649.348861507311
15,67,32134300,9566.968466671124,85.25186766664756,845.2761403406914,-4439.360570706183,2700.8708166396896,5196.405050120388,-10.67922708037656,-44.39360570706184,45.66002758111652,0.0,2324.566974978125,9323.328901969358,2498.1784500524354,816.4740543010168,218.77356349092207,9652.220334337771
15,68,32154800,9573.090743529576,81.54202927306507,843.2936263883247,-4472.689300037209,2621.64287010077,5184.395906276598,-9.925246843538751,-44.726893000372094,45.81490458761112,0.0,2325.1479682201307,9325.659138586909,2498.8028350722816,814.5590928734474,218.2604511228681,9654.63277280264
